AGE	AGE_LABEL	Death_Rate	ICD10	ICD10_LABEL	Nb_death	Organ	Pop	SEX	SEX_LABEL	Sum_death_in_cat	TIME	x	y
TOTAL	Total	0.012110896	J09-J11	Influenza (including swine flu)	368.0	Lung	30385862	M	Males	46937.0	2005	230	460
TOTAL	Total	0.01985364	J09-J11	Influenza (including swine flu)	643.0	Lung	32387008	F	Females	27356.0	2005	230	460
TOTAL	Total	0.17195497	J12-J18	Pneumonia	5225.0	Lung	30385862	M	Males	46937.0	2005	230	460
TOTAL	Total	0.18933518	J12-J18	Pneumonia	6132.0	Lung	32387008	F	Females	27356.0	2005	230	460
TOTAL	Total	0.184065866	J40-J44_J47	Other lower respiratory diseases	5593.0	Lung	30385862	M	Males	46937.0	2005	230	460
TOTAL	Total	0.090097857	J40-J44_J47	Other lower respiratory diseases	2918.0	Lung	32387008	F	Females	27356.0	2005	230	460
TOTAL	Total	0.198315914	J40-J47	Chronic lower respiratory diseases	6026.0	Lung	30385862	M	Males	46937.0	2005	230	460
TOTAL	Total	0.113502303	J40-J47	Chronic lower respiratory diseases	3676.0	Lung	32387008	F	Females	27356.0	2005	230	460
TOTAL	Total	0.014250048	J45_J46	Asthma and status asthmaticus	433.0	Lung	30385862	M	Males	46937.0	2005	230	460
TOTAL	Total	0.023404447	J45_J46	Asthma and status asthmaticus	758.0	Lung	32387008	F	Females	27356.0	2005	230	460
TOTAL	Total	0.844659686	ALL	All Diseases	27356.0	Lung	32387008	F	Females	27356.0	2005	230	460
TOTAL	Total	1.54469865	ALL	All Diseases	46937.0	Lung	30385862	M	Males	46937.0	2005	230	460
TOTAL	Total	0.077601879	C81-C86	Hodgkin disease and lymphomas	2358.0	Lymphatic system	30385862	M	Males	3822.0	2005	310	300
TOTAL	Total	0.065303964	C81-C86	Hodgkin disease and lymphomas	2115.0	Lymphatic system	32387008	F	Females	3548.0	2005	310	300
TOTAL	Total	0.048180302	C88_C90_C96	Other malignant neoplasm of lymphoid. haematopoietic and related tissue	1464.0	Lymphatic system	30385862	M	Males	3822.0	2005	310	300
TOTAL	Total	0.044246137	C88_C90_C96	Other malignant neoplasm of lymphoid. haematopoietic and related tissue	1433.0	Lymphatic system	32387008	F	Females	3548.0	2005	310	300
TOTAL	Total	0.109550101	ALL	All Diseases	3548.0	Lymphatic system	32387008	F	Females	3548.0	2005	310	300
TOTAL	Total	0.125782181	ALL	All Diseases	3822.0	Lymphatic system	30385862	M	Males	3822.0	2005	310	300
TOTAL	Total	0.043474166	F_OTH	Other mental and behavioural disorders (remainder of F00-F99)	1321.0	Mental disorders	30385862	M	Males	7424.0	2005	245	580
TOTAL	Total	0.045635583	F_OTH	Other mental and behavioural disorders (remainder of F00-F99)	1478.0	Mental disorders	32387008	F	Females	9949.0	2005	245	580
TOTAL	Total	0.112683984	F01_F03	Dementia	3424.0	Mental disorders	30385862	M	Males	7424.0	2005	245	580
TOTAL	Total	0.240899067	F01_F03	Dementia	7802.0	Mental disorders	32387008	F	Females	9949.0	2005	245	580
TOTAL	Total	0.083394047	F10	Mental and behavioural disorders due to use of alcohol	2534.0	Mental disorders	30385862	M	Males	7424.0	2005	245	580
TOTAL	Total	0.019730134	F10	Mental and behavioural disorders due to use of alcohol	639.0	Mental disorders	32387008	F	Females	9949.0	2005	245	580
TOTAL	Total	0.004771956	TOXICO	Drug dependence. toxicomania (F11-F16. F18-F19)	145.0	Mental disorders	30385862	M	Males	7424.0	2005	245	580
TOTAL	Total	0.000926297	TOXICO	Drug dependence. toxicomania (F11-F16. F18-F19)	30.0	Mental disorders	32387008	F	Females	9949.0	2005	245	580
TOTAL	Total	0.307191081	ALL	All Diseases	9949.0	Mental disorders	32387008	F	Females	9949.0	2005	245	580
TOTAL	Total	0.244324153	ALL	All Diseases	7424.0	Mental disorders	30385862	M	Males	7424.0	2005	245	580
TOTAL	Total	0.150530533	G_H_OTH	Other diseases of the nervous system and the sense organs (remainder of G00-H95)	4574.0	Nervous system	30385862	M	Males	11207.0	2005	240	515
TOTAL	Total	0.121869856	G_H_OTH	Other diseases of the nervous system and the sense organs (remainder of G00-H95)	3947.0	Nervous system	32387008	F	Females	15615.0	2005	240	515
TOTAL	Total	0.0783259	G20	Parkinson disease	2380.0	Nervous system	30385862	M	Males	11207.0	2005	240	515
TOTAL	Total	0.062308936	G20	Parkinson disease	2018.0	Nervous system	32387008	F	Females	15615.0	2005	240	515
TOTAL	Total	0.139966409	G30	Alzheimer disease	4253.0	Nervous system	30385862	M	Males	11207.0	2005	240	515
TOTAL	Total	0.297958984	G30	Alzheimer disease	9650.0	Nervous system	32387008	F	Females	15615.0	2005	240	515
TOTAL	Total	0.482137776	ALL	All Diseases	15615.0	Nervous system	32387008	F	Females	15615.0	2005	240	515
TOTAL	Total	0.368822843	ALL	All Diseases	11207.0	Nervous system	30385862	M	Males	11207.0	2005	240	515
TOTAL	Total	0.10936007	C15	Malignant neoplasm of oesophagus	3323.0	Oesophagus	30385862	M	Males	3323.0	2005	278	490
TOTAL	Total	0.020810814	C15	Malignant neoplasm of oesophagus	674.0	Oesophagus	32387008	F	Females	674.0	2005	278	490
TOTAL	Total	0.020810814	ALL	All Diseases	674.0	Oesophagus	32387008	F	Females	674.0	2005	278	490
TOTAL	Total	0.10936007	ALL	All Diseases	3323.0	Oesophagus	30385862	M	Males	3323.0	2005	278	490
TOTAL	Total	0.139374029	C25	Malignant neoplasm of pancreas	4235.0	Pancreas	30385862	M	Males	4235.0	2005	250	390
TOTAL	Total	0.120634793	C25	Malignant neoplasm of pancreas	3907.0	Pancreas	32387008	F	Females	3907.0	2005	250	390
TOTAL	Total	0.120634793	ALL	All Diseases	3907.0	Pancreas	32387008	F	Females	3907.0	2005	250	390
TOTAL	Total	0.139374029	ALL	All Diseases	4235.0	Pancreas	30385862	M	Males	4235.0	2005	250	390
TOTAL	Total	0.309124026	C61	Malignant neoplasm of prostate	9393.0	Prostate	30385862	M	Males	9393.0	2005	290	330
TOTAL	Total	0.0	C61	Malignant neoplasm of prostate		Prostate	32387008	F	Females	0.0	2005	290	330
TOTAL	Total	0.0	ALL	All Diseases	0.0	Prostate	32387008	F	Females	0.0	2005	290	330
TOTAL	Total	0.309124026	ALL	All Diseases	9393.0	Prostate	30385862	M	Males	9393.0	2005	290	330
TOTAL	Total	0.036431417	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	1107.0	Skeleton	30385862	M	Males	1256.0	2005	145	380
TOTAL	Total	0.057430436	M_OTH	Other diseases of the musculoskeletal system and connective tissue (remainder of M00-M99)	1860.0	Skeleton	32387008	F	Females	2370.0	2005	145	380
TOTAL	Total	0.004903596	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06.M15-M19)	149.0	Skeleton	30385862	M	Males	1256.0	2005	145	380
TOTAL	Total	0.015747055	RHEUM_ARTHRO	Rheumatoid arthritis and arthrosis (M05-M06.M15-M19)	510.0	Skeleton	32387008	F	Females	2370.0	2005	145	380
TOTAL	Total	0.073177491	ALL	All Diseases	2370.0	Skeleton	32387008	F	Females	2370.0	2005	145	380
TOTAL	Total	0.041335013	ALL	All Diseases	1256.0	Skeleton	30385862	M	Males	1256.0	2005	145	380
TOTAL	Total	0.026657134	C43	Malignant melanoma of skin	810.0	Skin	30385862	M	Males	810.0	2005	415	375
TOTAL	Total	0.02210763	C43	Malignant melanoma of skin	716.0	Skin	32387008	F	Females	716.0	2005	415	375
TOTAL	Total	0.02210763	ALL	All Diseases	716.0	Skin	32387008	F	Females	716.0	2005	415	375
TOTAL	Total	0.026657134	ALL	All Diseases	810.0	Skin	30385862	M	Males	810.0	2005	415	375
TOTAL	Total	0.104555204	C16	Malignant neoplasm of stomach	3177.0	Stomach	30385862	M	Males	3643.0	2005	295	400
TOTAL	Total	0.057646572	C16	Malignant neoplasm of stomach	1867.0	Stomach	32387008	F	Females	2290.0	2005	295	400
TOTAL	Total	0.01533608	K25-K28	Ulcer of stomach. duodenum and jejunum	466.0	Stomach	30385862	M	Males	3643.0	2005	295	400
TOTAL	Total	0.013060793	K25-K28	Ulcer of stomach. duodenum and jejunum	423.0	Stomach	32387008	F	Females	2290.0	2005	295	400
TOTAL	Total	0.070707365	ALL	All Diseases	2290.0	Stomach	32387008	F	Females	2290.0	2005	295	400
TOTAL	Total	0.119891284	ALL	All Diseases	3643.0	Stomach	30385862	M	Males	3643.0	2005	295	400
TOTAL	Total	0.004344126	C73	Malignant neoplasm of thyroid gland	132.0	Thyroid	30385862	M	Males	132.0	2005	278	510
TOTAL	Total	0.008274923	C73	Malignant neoplasm of thyroid gland	268.0	Thyroid	32387008	F	Females	268.0	2005	278	510
TOTAL	Total	0.008274923	ALL	All Diseases	268.0	Thyroid	32387008	F	Females	268.0	2005	278	510
TOTAL	Total	0.004344126	ALL	All Diseases	132.0	Thyroid	30385862	M	Males	132.0	2005	278	510
TOTAL	Total	0.113276365	C00-C14	Malignant neoplasm of lip. oral cavity. pharynx	3442.0	oral cavity	30385862	M	Males	3442.0	2005	278	550
TOTAL	Total	0.02328094	C00-C14	Malignant neoplasm of lip. oral cavity. pharynx	754.0	oral cavity	32387008	F	Females	754.0	2005	278	550
TOTAL	Total	0.02328094	ALL	All Diseases	754.0	oral cavity	32387008	F	Females	754.0	2005	278	550
TOTAL	Total	0.113276365	ALL	All Diseases	3442.0	oral cavity	30385862	M	Males	3442.0	2005	278	550
TOTAL	Total	0.098525388	C91-C95	Leukaemia	3014.0	Blood	30591100	M	Males	3014.0	2006	265	280
TOTAL	Total	0.074972728	C91-C95	Leukaemia	2447.0	Blood	32638535	F	Females	2447.0	2006	265	280
TOTAL	Total	0.074972728	ALL	All Diseases	2447.0	Blood	32638535	F	Females	2447.0	2006	265	280
TOTAL	Total	0.098525388	ALL	All Diseases	3014.0	Blood	30591100	M	Males	3014.0	2006	265	280
TOTAL	Total	0.056258193	C70-C72	Malignant neoplasm of brain and central nervous system	1721.0	Brain	30591100	M	Males	1721.0	2006	305	580
TOTAL	Total	0.03979958	C70-C72	Malignant neoplasm of brain and central nervous system	1299.0	Brain	32638535	F	Females	1299.0	2006	305	580
TOTAL	Total	0.03979958	ALL	All Diseases	1299.0	Brain	32638535	F	Females	1299.0	2006	305	580
TOTAL	Total	0.056258193	ALL	All Diseases	1721.0	Brain	30591100	M	Males	1721.0	2006	305	580
TOTAL	Total	0.006243646	C50	Malignant neoplasm of breast	191.0	Breast	30591100	M	Males	191.0	2006	320	460
TOTAL	Total	0.354917891	C50	Malignant neoplasm of breast	11584.0	Breast	32638535	F	Females	11584.0	2006	320	460
TOTAL	Total	0.354917891	ALL	All Diseases	11584.0	Breast	32638535	F	Females	11584.0	2006	320	460
TOTAL	Total	0.006243646	ALL	All Diseases	191.0	Breast	30591100	M	Males	191.0	2006	320	460
TOTAL	Total	0.394886094	I_OTH	Other diseases of the circulatory system (remainder of I00-I99)	12080.0	Circulatory system	30591100	M	Males	12080.0	2006	230	300
TOTAL	Total	0.452624482	I_OTH	Other diseases of the circulatory system (remainder of I00-I99)	14773.0	Circulatory system	32638535	F	Females	14773.0	2006	230	300
TOTAL	Total	0.452624482	ALL	All Diseases	14773.0	Circulatory system	32638535	F	Females	14773.0	2006	230	300
TOTAL	Total	0.394886094	ALL	All Diseases	12080.0	Circulatory system	30591100	M	Males	12080.0	2006	230	300
TOTAL	Total	0.287698056	C18-C21	Malignant neoplasm of colon. rectosigmoid junction. rectum. anus and anal canal	8801.0	Colo-Rectum	30591100	M	Males	8801.0	2006	265	355
TOTAL	Total	0.239257062	C18-C21	Malignant neoplasm of colon. rectosigmoid junction. rectum. anus and anal canal	7809.0	Colo-Rectum	32638535	F	Females	7809.0	2006	265	355
TOTAL	Total	0.239257062	ALL	All Diseases	7809.0	Colo-Rectum	32638535	F	Females	7809.0	2006	265	355
TOTAL	Total	0.287698056	ALL	All Diseases	8801.0	Colo-Rectum	30591100	M	Males	8801.0	2006	265	355
TOTAL	Total	0.46533142	I60-I69	Cerebrovascular diseases	14235.0	Digestive System	30591100	M	Males	21041.0	2006	278	380
TOTAL	Total	0.594083037	I60-I69	Cerebrovascular diseases	19390.0	Digestive System	32638535	F	Females	27509.0	2006	278	380
TOTAL	Total	0.22248301	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	6806.0	Digestive System	30591100	M	Males	21041.0	2006	278	380
TOTAL	Total	0.248755038	K_OTH	Other diseases of the digestive system (remainder of K00-K93)	8119.0	Digestive System	32638535	F	Females	27509.0	2006	278	380
TOTAL	Total	0.842838075	ALL	All Diseases	27509.0	Digestive System	32638535	F	Females	27509.0	2006	278	380
TOTAL	Total	0.68781443	ALL	All Diseases	21041.0	Digestive System	30591100	M	Males	21041.0	2006	278	380
TOTAL	Total	0.125984355	A_B_OTH	Other infectious and parasitic diseases (remainder of A00-B99)	3854.0	General	30591100	M	Males	17822.0	2006	400	545
TOTAL	Total	0.124607309	A_B_OTH	Other infectious and parasitic diseases (remainder of A00-B99)	4067.0	General	32638535	F	Females	13604.0	2006	400	545
TOTAL	Total	0.021836416	B20-B24	Human immunodeficiency virus [HIV] disease	668.0	General	30591100	M	Males	17822.0	2006	400	545
TOTAL	Total	0.006679221	B20-B24	Human immunodeficiency virus [HIV] disease	218.0	General	32638535	F	Females	13604.0	2006	400	545
TOTAL	Total	0.434766975	C_OTH	Other malignant neoplasms (remainder of C00-C97)	13300.0	General	30591100	M	Males	17822.0	2006	400	545
TOTAL	Total	0.285521394	C_OTH	Other malignant neoplasms (remainder of C00-C97)	9319.0	General	32638535	F	Females	13604.0	2006	400	545
TOTAL	Total	0.416807924	ALL	All Diseases	13604.0	General	32638535	F	Females	13604.0	2006	400	545
TOTAL	Total	0.582587746	ALL	All Diseases	17822.0	General	30591100	M	Males	17822.0	2006	400	545
TOTAL	Total	0.0	C53	Malignant neoplasm of cervix uteri		Genitourinary system	30591100	M	Males	7771.0	2006	265	330
TOTAL	Total	0.022795141	C53	Malignant neoplasm of cervix uteri	744.0	Genitourinary system	32638535	F	Females	11983.0	2006	265	330
TOTAL	Total	0.0	C54_C55	Malignant neoplasm of other parts of uterus		Genitourinary system	30591100	M	Males	7771.0	2006	265	330
TOTAL	Total	0.073195687	C54_C55	Malignant neoplasm of other parts of uterus	2389.0	Genitourinary system	32638535	F	Females	11983.0	2006	265	330
TOTAL	Total	0.0	C56	Malignant neoplasm of ovary		Genitourinary system	30591100	M	Males	7771.0	2006	265	330
TOTAL	Total	0.103037713	C56	Malignant neoplasm of ovary	3363.0	Genitourinary system	32638535	F	Females	11983.0	2006	265	330
TOTAL	Total	0.116994812	C67	Malignant neoplasm of bladder	3579.0	Genitourinary system	30591100	M	Males	7771.0	2006	265	330
TOTAL	Total	0.035418256	C67	Malignant neoplasm of bladder	1156.0	Genitourinary system	32638535	F	Females	11983.0	2006	265	330
TOTAL	Total	0.030531756	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	934.0	Genitourinary system	30591100	M	Males	7771.0	2006	265	330
TOTAL	Total	0.028800312	N_OTH	Other diseases of the genitourinary system (remainder of N00-N99)	940.0	Genitourinary system	32638535	F	Females	11983.0	2006	265	330
TOTAL	Total	0.106501564	N00-N29	Diseases of kidney and ureter	3258.0	Genitourinary system	30591100	M	Males	7771.0	2006	265	330
TOTAL	Total	0.103895595	N00-N29	Diseases of kidney and ureter	3391.0	Genitourinary system	32638535	F	Females	11983.0	2006	265	330
TOTAL	Total	0.367142704	ALL	All Diseases	11983.0	Genitourinary system	32638535	F	Females	11983.0	2006	265	330
TOTAL	Total	0.254028132	ALL	All Diseases	7771.0	Genitourinary system	30591100	M	Males	7771.0	2006	265	330
TOTAL	Total	0.335849316	I20_I23-I25	Other ischaemic heart diseases	10274.0	Heart	30591100	M	Males	43310.0	2006	290	450
TOTAL	Total	0.252002732	I20_I23-I25	Other ischaemic heart diseases	8225.0	Heart	32638535	F	Females	44669.0	2006	290	450
TOTAL	Total	0.395180298	I21_I22	Acute myocardial infarction including subsequent myocardial infarction	12089.0	Heart	30591100	M	Males	43310.0	2006	290	450
TOTAL	Total	0.269773138	I21_I22	Acute myocardial infarction including subsequent myocardial infarction	8805.0	Heart	32638535	F	Females	44669.0	2006	290	450
TOTAL	Total	0.684741641	I30-I51	Other heart diseases	20947.0	Heart	30591100	M	Males	43310.0	2006	290	450
TOTAL	Total	0.846821097	I30-I51	Other heart diseases	27639.0	Heart	32638535	F	Females	44669.0	2006	290	450
TOTAL	Total	1.368596967	ALL	All Diseases	44669.0	Heart	32638535	F	Females	44669.0	2006	290	450
TOTAL	Total	1.415771254	ALL	All Diseases	43310.0	Heart	30591100	M	Males	43310.0	2006	290	450
TOTAL	Total	0.066489927	C64	Malignant neoplasm of kidney. except renal pelvis	2034.0	Kidney	30591100	M	Males	2034.0	2006	310	360
TOTAL	Total	0.034008879	C64	Malignant neoplasm of kidney. except renal pelvis	1110.0	Kidney	32638535	F	Females	1110.0	2006	310	360
TOTAL	Total	0.034008879	ALL	All Diseases	1110.0	Kidney	32638535	F	Females	1110.0	2006	310	360
TOTAL	Total	0.066489927	ALL	All Diseases	2034.0	Kidney	30591100	M	Males	2034.0	2006	310	360
TOTAL	Total	0.041711478	C32	Malignant neoplasm of larynx	1276.0	Larynx	30591100	M	Males	1276.0	2006	278	523
TOTAL	Total	0.00468771	C32	Malignant neoplasm of larynx	153.0	Larynx	32638535	F	Females	153.0	2006	278	523
TOTAL	Total	0.00468771	ALL	All Diseases	153.0	Larynx	32638535	F	Females	153.0	2006	278	523
TOTAL	Total	0.041711478	ALL	All Diseases	1276.0	Larynx	30591100	M	Males	1276.0	2006	278	523
TOTAL	Total	0.013304523	B15-B19_B942	Viral hepatitis and sequelae of viral hepatitis	407.0	Liver	30591100	M	Males	19911.0	2006	260	410
TOTAL	Total	0.010263941	B15-B19_B942	Viral hepatitis and sequelae of viral hepatitis	335.0	Liver	32638535	F	Females	15732.0	2006	260	410
TOTAL	Total	0.182340615	C22	Malignant neoplasm of liver and intrahepatic bile ducts	5578.0	Liver	30591100	M	Males	19911.0	2006	260	410
TOTAL	Total	0.060419379	C22	Malignant neoplasm of liver and intrahepatic bile ducts	1972.0	Liver	32638535	F	Females	15732.0	2006	260	410
TOTAL	Total	0.096073695	E_OTH	Other endocrine. nutritional and metabolic diseases (remainder of E00-E90)	2939.0	Liver	30591100	M	Males	19911.0	2006	260	410
TOTAL	Total	0.154142948	E_OTH	Other endocrine. nutritional and metabolic diseases (remainder of E00-E90)	5031.0	Liver	32638535	F	Females	15732.0	2006	260	410
TOTAL	Total	0.177600675	E10-E14	Diabetes mellitus	5433.0	Liver	30591100	M	Males	19911.0	2006	260	410
TOTAL	Total	0.186466703	E10-E14	Diabetes mellitus	6086.0	Liver	32638535	F	Females	15732.0	2006	260	410
TOTAL	Total	0.181556073	K70_K73_K74	Chronic liver disease	5554.0	Liver	30591100	M	Males	19911.0	2006	260	410
TOTAL	Total	0.070713958	K70_K73_K74	Chronic liver disease	2308.0	Liver	32638535	F	Females	15732.0	2006	260	410
TOTAL	Total	0.482006928	ALL	All Diseases	15732.0	Liver	32638535	F	Females	15732.0	2006	260	410
TOTAL	Total	0.650875581	ALL	All Diseases	19911.0	Liver	30591100	M	Males	19911.0	2006	260	410
TOTAL	Total	0.013141077	A15-A19_B90	Tuberculosis	402.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.010447773	A15-A19_B90	Tuberculosis	341.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	0.727106904	C33_C34	Malignant neoplasm of trachea. bronchus and lung	22243.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.195505098	C33_C34	Malignant neoplasm of trachea. bronchus and lung	6381.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	0.208132431	J_OTH	Other diseases of the respiratory system (remainder of J00-J99)	6367.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.183035176	J_OTH	Other diseases of the respiratory system (remainder of J00-J99)	5974.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	0.001634462	J09-J11	Influenza (including swine flu)	50.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.002359175	J09-J11	Influenza (including swine flu)	77.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	0.152103063	J12-J18	Pneumonia	4653.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.15901449	J12-J18	Pneumonia	5190.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	0.167467008	J40-J44_J47	Other lower respiratory diseases	5123.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.081131092	J40-J44_J47	Other lower respiratory diseases	2648.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	0.180150436	J40-J47	Chronic lower respiratory diseases	5511.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.101260672	J40-J47	Chronic lower respiratory diseases	3305.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	0.012683428	J45_J46	Asthma and status asthmaticus	388.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.02012958	J45_J46	Asthma and status asthmaticus	657.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	0.752883057	ALL	All Diseases	24573.0	Lung	32638535	F	Females	24573.0	2006	230	460
TOTAL	Total	1.462418808	ALL	All Diseases	44737.0	Lung	30591100	M	Males	44737.0	2006	230	460
TOTAL	Total	0.076590904	C81-C86	Hodgkin disease and lymphomas	2343.0	Lymphatic system	30591100	M	Males	3822.0	2006	310	300
TOTAL	Total	0.062135142	C81-C86	Hodgkin disease and lymphomas	2028.0	Lymphatic system	32638535	F	Females	3432.0	2006	310	300
TOTAL	Total	0.048347395	C88_C90_C96	Other malignant neoplasm of lymphoid. haematopoietic and related tissue	1479.0	Lymphatic system	30591100	M	Males	3822.0	2006	310	300
